"Country or Area","Year(s)","Variant","Value"
"Bahamas","2080","Lower 80 PI","359.36"
"Bahamas","2080","Upper 95 PI","529.902"
"Bahamas","2080","Lower 95 PI","323.084"
"Bahamas","2079","Medium","429.315"
"Bahamas","2079","High","544.442"
"Bahamas","2079","Low","334.811"
"Bahamas","2079","Constant fertility","409.656"
"Bahamas","2079","Instant replacement","588.774"
"Bahamas","2079","Zero migration","349.875"
"Bahamas","2079","Constant mortality","390.623"
"Bahamas","2079","No change","371.37"
"Bahamas","2079","Momentum","455.383"
"Bahamas","2079","Instant replacement zero migration","493.923"
"Bahamas","2079","Median PI","429.316"
"Bahamas","2079","Upper 80 PI","495.254"
"Bahamas","2079","Lower 80 PI","361.717"
"Bahamas","2079","Upper 95 PI","528.947"
"Bahamas","2079","Lower 95 PI","325.94"
"Bahamas","2078","Medium","430.505"
"Bahamas","2078","High","542.721"
"Bahamas","2078","Low","337.914"
"Bahamas","2078","Constant fertility","411.515"
"Bahamas","2078","Instant replacement","586.374"
"Bahamas","2078","Zero migration","352.588"
"Bahamas","2078","Constant mortality","392.748"
"Bahamas","2078","No change","374.137"
"Bahamas","2078","Momentum","456.01"
"Bahamas","2078","Instant replacement zero migration","493.589"
"Bahamas","2078","Median PI","430.505"
"Bahamas","2078","Upper 80 PI","495.283"
"Bahamas","2078","Lower 80 PI","364.365"
"Bahamas","2078","Upper 95 PI","528.674"
"Bahamas","2078","Lower 95 PI","328.316"
"Bahamas","2077","Medium","431.659"
"Bahamas","2077","High","540.997"
"Bahamas","2077","Low","340.995"
"Bahamas","2077","Constant fertility","413.334"
"Bahamas","2077","Instant replacement","583.985"
"Bahamas","2077","Zero migration","355.273"
"Bahamas","2077","Constant mortality","394.856"
"Bahamas","2077","No change","376.885"
"Bahamas","2077","Momentum","456.649"
"Bahamas","2077","Instant replacement zero migration","493.251"
"Bahamas","2077","Median PI","431.659"
"Bahamas","2077","Upper 80 PI","495.193"
"Bahamas","2077","Lower 80 PI","366.842"
"Bahamas","2077","Upper 95 PI","528.198"
"Bahamas","2077","Lower 95 PI","331.18"
"Bahamas","2076","Medium","432.79"
"Bahamas","2076","High","539.27"
"Bahamas","2076","Low","344.054"
"Bahamas","2076","Constant fertility","415.11"
"Bahamas","2076","Instant replacement","581.596"
"Bahamas","2076","Zero migration","357.932"
"Bahamas","2076","Constant mortality","396.952"
"Bahamas","2076","No change","379.599"
"Bahamas","2076","Momentum","457.289"
"Bahamas","2076","Instant replacement zero migration","492.911"
"Bahamas","2076","Median PI","432.79"
"Bahamas","2076","Upper 80 PI","495.103"
"Bahamas","2076","Lower 80 PI","369.282"
"Bahamas","2076","Upper 95 PI","527.334"
"Bahamas","2076","Lower 95 PI","334.906"
"Bahamas","2075","Medium","433.883"
"Bahamas","2075","High","537.521"
"Bahamas","2075","Low","347.075"
"Bahamas","2075","Constant fertility","416.844"
"Bahamas","2075","Instant replacement","579.202"
"Bahamas","2075","Zero migration","360.555"
"Bahamas","2075","Constant mortality","399.012"
"Bahamas","2075","No change","382.278"
"Bahamas","2075","Momentum","457.927"
"Bahamas","2075","Instant replacement zero migration","492.577"
"Bahamas","2075","Median PI","433.883"
"Bahamas","2075","Upper 80 PI","495.115"
"Bahamas","2075","Lower 80 PI","371.715"
"Bahamas","2075","Upper 95 PI","526.773"
"Bahamas","2075","Lower 95 PI","338.675"
"Bahamas","2074","Medium","434.932"
"Bahamas","2074","High","535.744"
"Bahamas","2074","Low","350.06"
"Bahamas","2074","Constant fertility","418.543"
"Bahamas","2074","Instant replacement","576.802"
"Bahamas","2074","Zero migration","363.139"
"Bahamas","2074","Constant mortality","401.038"
"Bahamas","2074","No change","384.931"
"Bahamas","2074","Momentum","458.553"
"Bahamas","2074","Instant replacement zero migration","492.223"
"Bahamas","2074","Median PI","434.932"
"Bahamas","2074","Upper 80 PI","494.674"
"Bahamas","2074","Lower 80 PI","373.938"
"Bahamas","2074","Upper 95 PI","525.963"
"Bahamas","2074","Lower 95 PI","341.782"
"Bahamas","2073","Medium","435.937"
"Bahamas","2073","High","533.938"
"Bahamas","2073","Low","353.016"
"Bahamas","2073","Constant fertility","420.19"
"Bahamas","2073","Instant replacement","574.383"
"Bahamas","2073","Zero migration","365.688"
"Bahamas","2073","Constant mortality","403.026"
"Bahamas","2073","No change","387.541"
"Bahamas","2073","Momentum","459.156"
"Bahamas","2073","Instant replacement zero migration","491.839"
"Bahamas","2073","Median PI","435.937"
"Bahamas","2073","Upper 80 PI","494.317"
"Bahamas","2073","Lower 80 PI","376.533"
"Bahamas","2073","Upper 95 PI","524.888"
"Bahamas","2073","Lower 95 PI","344.842"
"Bahamas","2072","Medium","436.899"
"Bahamas","2072","High","532.102"
"Bahamas","2072","Low","355.937"
"Bahamas","2072","Constant fertility","421.793"
"Bahamas","2072","Instant replacement","571.942"
"Bahamas","2072","Zero migration","368.197"
"Bahamas","2072","Constant mortality","404.969"
"Bahamas","2072","No change","390.1"
"Bahamas","2072","Momentum","459.723"
"Bahamas","2072","Instant replacement zero migration","491.428"
"Bahamas","2072","Median PI","436.898"
"Bahamas","2072","Upper 80 PI","494.38"
"Bahamas","2072","Lower 80 PI","379.28"
"Bahamas","2072","Upper 95 PI","523.976"
"Bahamas","2072","Lower 95 PI","348.047"
"Bahamas","2071","Medium","437.82"
"Bahamas","2071","High","530.23"
"Bahamas","2071","Low","358.825"
"Bahamas","2071","Constant fertility","423.351"
"Bahamas","2071","Instant replacement","569.476"
"Bahamas","2071","Zero migration","370.664"
"Bahamas","2071","Constant mortality","406.877"
"Bahamas","2071","No change","392.625"
"Bahamas","2071","Momentum","460.249"
"Bahamas","2071","Instant replacement zero migration","490.981"
"Bahamas","2071","Median PI","437.82"
"Bahamas","2071","Upper 80 PI","493.999"
"Bahamas","2071","Lower 80 PI","381.755"
"Bahamas","2071","Upper 95 PI","522.589"
"Bahamas","2071","Lower 95 PI","350.932"
"Bahamas","2070","Medium","438.705"
"Bahamas","2070","High","528.324"
"Bahamas","2070","Low","361.682"
"Bahamas","2070","Constant fertility","424.861"
"Bahamas","2070","Instant replacement","566.973"
"Bahamas","2070","Zero migration","373.098"
"Bahamas","2070","Constant mortality","408.749"
"Bahamas","2070","No change","395.108"
"Bahamas","2070","Momentum","460.733"
"Bahamas","2070","Instant replacement zero migration","490.489"
"Bahamas","2070","Median PI","438.706"
"Bahamas","2070","Upper 80 PI","493.077"
"Bahamas","2070","Lower 80 PI","384.151"
"Bahamas","2070","Upper 95 PI","521.334"
"Bahamas","2070","Lower 95 PI","353.563"
"Bahamas","2069","Medium","439.555"
"Bahamas","2069","High","526.398"
"Bahamas","2069","Low","364.511"
"Bahamas","2069","Constant fertility","426.328"
"Bahamas","2069","Instant replacement","564.42"
"Bahamas","2069","Zero migration","375.503"
"Bahamas","2069","Constant mortality","410.584"
"Bahamas","2069","No change","397.543"
"Bahamas","2069","Momentum","461.163"
"Bahamas","2069","Instant replacement zero migration","489.951"
"Bahamas","2069","Median PI","439.555"
"Bahamas","2069","Upper 80 PI","492.59"
"Bahamas","2069","Lower 80 PI","386.619"
"Bahamas","2069","Upper 95 PI","520.371"
"Bahamas","2069","Lower 95 PI","356.5"
"Bahamas","2068","Medium","440.38"
"Bahamas","2068","High","524.46"
"Bahamas","2068","Low","367.32"
"Bahamas","2068","Constant fertility","427.761"
"Bahamas","2068","Instant replacement","561.834"
"Bahamas","2068","Zero migration","377.869"
"Bahamas","2068","Constant mortality","412.383"
"Bahamas","2068","No change","399.928"
"Bahamas","2068","Momentum","461.533"
"Bahamas","2068","Instant replacement zero migration","489.358"
"Bahamas","2068","Median PI","440.38"
"Bahamas","2068","Upper 80 PI","492.452"
"Bahamas","2068","Lower 80 PI","388.983"
"Bahamas","2068","Upper 95 PI","519.633"
"Bahamas","2068","Lower 95 PI","359.845"
"Bahamas","2067","Medium","441.183"
"Bahamas","2067","High","522.509"
"Bahamas","2067","Low","370.103"
"Bahamas","2067","Constant fertility","429.145"
"Bahamas","2067","Instant replacement","559.216"
"Bahamas","2067","Zero migration","380.209"
"Bahamas","2067","Constant mortality","414.156"
"Bahamas","2067","No change","402.268"
"Bahamas","2067","Momentum","461.846"
"Bahamas","2067","Instant replacement zero migration","488.712"
"Bahamas","2067","Median PI","441.183"
"Bahamas","2067","Upper 80 PI","491.824"
"Bahamas","2067","Lower 80 PI","391.16"
"Bahamas","2067","Upper 95 PI","518.694"
"Bahamas","2067","Lower 95 PI","362.884"
"Bahamas","2066","Medium","441.96"
"Bahamas","2066","High","520.548"
"Bahamas","2066","Low","372.861"
"Bahamas","2066","Constant fertility","430.482"
"Bahamas","2066","Instant replacement","556.548"
"Bahamas","2066","Zero migration","382.524"
"Bahamas","2066","Constant mortality","415.896"
"Bahamas","2066","No change","404.563"
"Bahamas","2066","Momentum","462.103"
"Bahamas","2066","Instant replacement zero migration","488.012"
"Bahamas","2066","Median PI","441.96"
"Bahamas","2066","Upper 80 PI","490.96"
"Bahamas","2066","Lower 80 PI","393.23"
"Bahamas","2066","Upper 95 PI","517.25"
"Bahamas","2066","Lower 95 PI","365.839"
"Bahamas","2065","Medium","442.717"
"Bahamas","2065","High","518.59"
"Bahamas","2065","Low","375.594"
"Bahamas","2065","Constant fertility","431.783"
"Bahamas","2065","Instant replacement","553.837"
"Bahamas","2065","Zero migration","384.808"
"Bahamas","2065","Constant mortality","417.604"
"Bahamas","2065","No change","406.808"
"Bahamas","2065","Momentum","462.292"
"Bahamas","2065","Instant replacement zero migration","487.252"
"Bahamas","2065","Median PI","442.717"
"Bahamas","2065","Upper 80 PI","490.258"
"Bahamas","2065","Lower 80 PI","395.161"
"Bahamas","2065","Upper 95 PI","515.508"
"Bahamas","2065","Lower 95 PI","368.971"
"Bahamas","2064","Medium","443.447"
"Bahamas","2064","High","516.628"
"Bahamas","2064","Low","378.293"
"Bahamas","2064","Constant fertility","433.046"
"Bahamas","2064","Instant replacement","551.092"
"Bahamas","2064","Zero migration","387.065"
"Bahamas","2064","Constant mortality","419.287"
"Bahamas","2064","No change","409.01"
"Bahamas","2064","Momentum","462.421"
"Bahamas","2064","Instant replacement zero migration","486.44"
"Bahamas","2064","Median PI","443.448"
"Bahamas","2064","Upper 80 PI","489.577"
"Bahamas","2064","Lower 80 PI","396.995"
"Bahamas","2064","Upper 95 PI","513.74"
"Bahamas","2064","Lower 95 PI","371.983"
"Bahamas","2063","Medium","444.146"
"Bahamas","2063","High","514.667"
"Bahamas","2063","Low","380.957"
"Bahamas","2063","Constant fertility","434.267"
"Bahamas","2063","Instant replacement","548.319"
"Bahamas","2063","Zero migration","389.286"
"Bahamas","2063","Constant mortality","420.932"
"Bahamas","2063","No change","411.163"
"Bahamas","2063","Momentum","462.502"
"Bahamas","2063","Instant replacement zero migration","485.58"
"Bahamas","2063","Median PI","444.145"
"Bahamas","2063","Upper 80 PI","489.133"
"Bahamas","2063","Lower 80 PI","398.901"
"Bahamas","2063","Upper 95 PI","512.222"
"Bahamas","2063","Lower 95 PI","375.126"
"Bahamas","2062","Medium","444.82"
"Bahamas","2062","High","512.725"
"Bahamas","2062","Low","383.581"
"Bahamas","2062","Constant fertility","435.443"
"Bahamas","2062","Instant replacement","545.523"
"Bahamas","2062","Zero migration","391.479"
"Bahamas","2062","Constant mortality","422.539"
"Bahamas","2062","No change","413.257"
"Bahamas","2062","Momentum","462.536"
"Bahamas","2062","Instant replacement zero migration","484.683"
"Bahamas","2062","Median PI","444.821"
"Bahamas","2062","Upper 80 PI","488.612"
"Bahamas","2062","Lower 80 PI","400.903"
"Bahamas","2062","Upper 95 PI","510.832"
"Bahamas","2062","Lower 95 PI","378.023"
"Bahamas","2061","Medium","445.478"
"Bahamas","2061","High","510.803"
"Bahamas","2061","Low","386.164"
"Bahamas","2061","Constant fertility","436.58"
"Bahamas","2061","Instant replacement","542.724"
"Bahamas","2061","Zero migration","393.649"
"Bahamas","2061","Constant mortality","424.123"
"Bahamas","2061","No change","415.312"
"Bahamas","2061","Momentum","462.534"
"Bahamas","2061","Instant replacement zero migration","483.769"
"Bahamas","2061","Median PI","445.478"
"Bahamas","2061","Upper 80 PI","487.755"
"Bahamas","2061","Lower 80 PI","402.776"
"Bahamas","2061","Upper 95 PI","509.364"
"Bahamas","2061","Lower 95 PI","380.724"
"Bahamas","2060","Medium","446.111"
"Bahamas","2060","High","508.906"
"Bahamas","2060","Low","388.705"
"Bahamas","2060","Constant fertility","437.673"
"Bahamas","2060","Instant replacement","539.932"
"Bahamas","2060","Zero migration","395.79"
"Bahamas","2060","Constant mortality","425.678"
"Bahamas","2060","No change","417.322"
"Bahamas","2060","Momentum","462.51"
"Bahamas","2060","Instant replacement zero migration","482.84"
"Bahamas","2060","Median PI","446.111"
"Bahamas","2060","Upper 80 PI","487.107"
"Bahamas","2060","Lower 80 PI","404.678"
"Bahamas","2060","Upper 95 PI","508.124"
"Bahamas","2060","Lower 95 PI","383.376"
"Bahamas","2059","Medium","446.728"
"Bahamas","2059","High","507.055"
"Bahamas","2059","Low","391.2"
"Bahamas","2059","Constant fertility","438.727"
"Bahamas","2059","Instant replacement","537.161"
"Bahamas","2059","Zero migration","397.909"
"Bahamas","2059","Constant mortality","427.21"
"Bahamas","2059","No change","419.277"
"Bahamas","2059","Momentum","462.486"
"Bahamas","2059","Instant replacement zero migration","481.913"
"Bahamas","2059","Median PI","446.728"
"Bahamas","2059","Upper 80 PI","486.233"
"Bahamas","2059","Lower 80 PI","406.421"
"Bahamas","2059","Upper 95 PI","506.928"
"Bahamas","2059","Lower 95 PI","385.631"
"Bahamas","2058","Medium","447.328"
"Bahamas","2058","High","505.248"
"Bahamas","2058","Low","393.643"
